@relation 'participant_frames-weka.filters.unsupervised.attribute.Remove-R11,14-weka.filters.unsupervised.attribute.NumericToNominal-R3-weka.filters.unsupervised.attribute.NumericToNominal-R13'

@attribute pos_x numeric
@attribute pos_y numeric
@attribute win {0,1}
@attribute creepScore numeric
@attribute currentGold numeric
@attribute dominionScore numeric
@attribute experience numeric
@attribute goldEarned numeric
@attribute level numeric
@attribute neutralMinionsKilled numeric
@attribute teamScore numeric
@attribute timestamp numeric
@attribute match_id {2756265176,2757139247,2757164302,2757334493,2757344038,2757414373,2757417224,2757609008,2757642400,2758041096,2758738837,2759000499,2759024018,2759132098,2759257697,2759613856,2760780298,2760805828,2760983874,2761203040,2761508815,2761535163,2761581064,2762055944,2762618574,2762672413,2762809550,2762963668,2762970456,2763075278,2763080214,2763103230,2763311679,2763479458,2763723582,2763729769,2764594237,2764635104,2765037739,2765041388,2765190575,2765204302,2765274654,2766198879,2766200653,2766207237,2766245793,2766277226,2766317613,2766512763,2766636847,2766642876,2766660805,2767165103,2767223252,2767314058,2767661638,2767929394,2767953131,2768692833,2768712962,2768730195,2768840944,2768846775,2769543405,2769947436,2773183952,2773245307,2773281606,2773350542,2773785286,2773796546,2774329014,2774345053,2774503426,2775672587,2776231566,2776236159,2776372004,2776479368,2776625098,2777096611,2777113081,2777223671,2777227606,2779807654,2780058562,2780207203,2780486208,2780499000,2780514036,2781020595,2781047893,2781080620,2781359891,2781861999,2781987720,2782092079,2782971556,2842707542}

@data
5057,4772,1,6,419,0,8510,7569,11,0,0,660.302,2776236159
6494,5834,0,25,8,0,8491,7658,11,0,0,660.302,2776236159
8373,7589,0,32,675,0,9058,8325,12,0,0,660.302,2776236159
6247,5361,0,30,386,0,7534,7936,11,0,0,660.302,2776236159
5100,4826,0,27,632,0,8569,7757,11,0,0,660.302,2776236159
5920,5825,0,27,1494,0,9188,8694,12,0,0,660.302,2776236159
6021,5341,1,17,862,0,8097,7612,11,0,0,660.302,2776236159
5687,5378,1,16,326,0,7353,6931,11,0,0,660.302,2776236159
5641,6151,1,21,586,0,7480,8086,11,0,0,660.302,2776236159
6579,6675,1,7,1070,0,9938,8220,12,0,0,720.331,2776236159
6727,6369,0,29,660,0,9408,8310,12,0,0,720.331,2776236159
6689,5951,0,39,1070,0,10330,9020,13,0,0,720.331,2776236159
6493,6183,0,31,577,0,8473,8477,11,0,0,720.331,2776236159
2680,2538,0,29,168,0,9321,8218,12,0,0,720.331,2776236159
7067,6564,0,34,2195,0,10213,9395,13,0,0,720.331,2776236159
6825,6416,1,22,1414,0,8970,8164,12,0,0,720.331,2776236159
6918,6967,1,19,993,0,8607,7598,12,0,0,720.331,2776236159
8847,9424,1,21,281,0,8297,8531,11,0,0,720.331,2776236159
11926,11677,1,8,255,0,11644,8955,14,0,0,780.332,2776236159
4760,4831,0,29,302,0,10238,9037,13,0,0,780.332,2776236159
4965,4617,0,39,204,0,11125,9554,13,0,0,780.332,2776236159
4777,4424,0,31,164,0,9341,9364,12,0,0,780.332,2776236159
11925,11677,0,34,131,0,10581,8881,13,0,0,780.332,2776236159
5374,4813,0,40,810,0,11491,10010,14,0,0,780.332,2776236159
5870,6427,1,23,231,0,10124,8781,13,0,0,780.332,2776236159
6026,5894,1,26,787,0,10003,8227,13,0,0,780.332,2776236159
10497,10941,1,22,393,0,10297,9443,13,0,0,780.332,2776236159
7935,7406,1,10,932,0,12851,9632,14,0,0,840.337,2776236159
1881,2594,0,34,56,0,11570,9641,14,0,0,840.337,2776236159
4451,3966,0,43,631,0,12951,10481,14,0,0,840.337,2776236159
4988,4499,0,31,274,0,10219,10024,13,0,0,840.337,2776236159
7487,7158,0,40,832,0,11916,9582,14,0,0,840.337,2776236159
8169,7663,0,40,250,0,11791,10400,14,0,0,840.337,2776236159
7627,7331,1,23,407,0,11004,9257,13,0,0,840.337,2776236159
4995,4460,1,27,605,0,11501,9035,14,0,0,840.337,2776236159
3901,4717,1,22,38,0,11233,10038,13,0,0,840.337,2776236159
5120,4927,1,11,509,0,13327,10009,15,0,0,900.369,2776236159
4859,4413,0,37,512,0,12579,10097,14,0,0,900.369,2776236159
5054,4727,0,45,710,0,13735,10910,15,0,0,900.369,2776236159
5173,5399,0,42,868,0,11273,10618,13,0,0,900.369,2776236159
5205,6089,0,40,192,0,12392,9942,14,0,0,900.369,2776236159
5771,6078,0,43,1034,0,13387,11184,15,0,0,900.369,2776236159
6261,6140,1,32,1215,0,12649,10065,14,0,0,900.369,2776236159
5979,6232,1,27,1010,0,11992,9440,14,0,0,900.369,2776236159
5377,5981,1,24,600,0,11724,10500,14,0,0,900.369,2776236159
8024,7520,1,12,1206,0,14810,10706,16,0,0,960.389,2776236159
8518,7940,0,40,153,0,14458,11103,15,0,0,960.389,2776236159
1122,1224,0,45,25,0,15192,11525,16,0,0,960.389,2776236159
6600,6341,0,42,1338,0,12300,11088,14,0,0,960.389,2776236159
8658,8941,0,46,29,0,13946,10679,15,0,0,960.389,2776236159
11221,10542,0,43,369,0,14163,11819,15,0,0,960.389,2776236159
8259,7787,1,35,481,0,14050,10931,15,0,0,960.389,2776236159
8248,8160,1,30,366,0,13168,9996,15,0,0,960.389,2776236159
8193,7955,1,25,1309,0,13184,11209,15,0,0,960.389,2776236159
1500,1999,1,12,856,0,16095,11356,16,0,0,1020.413,2776236159
1502,1180,0,41,815,0,15742,11765,16,0,0,1020.413,2776236159
3545,3241,0,45,470,0,15584,11970,16,0,0,1020.413,2776236159
2483,1859,0,43,300,0,12771,11550,14,0,0,1020.413,2776236159
788,1350,0,46,719,0,15312,11369,16,0,0,1020.413,2776236159
3354,2588,0,43,1591,0,16002,13041,16,0,0,1020.413,2776236159
1445,1909,1,38,1598,0,16323,12048,16,0,0,1020.413,2776236159
1938,1475,1,35,509,0,15394,11539,16,0,0,1020.413,2776236159
1465,1699,1,29,371,0,15489,12521,16,0,0,1020.413,2776236159
7304,7652,1,12,471,0,16742,11771,17,0,0,1080.425,2776236159
6557,6214,0,41,425,0,16743,12225,17,0,0,1080.425,2776236159
6492,6394,0,58,1570,0,18433,13070,18,0,0,1080.425,2776236159
6362,6207,0,48,519,0,14449,12119,15,0,0,1080.425,2776236159
5919,6282,0,53,469,0,16382,11919,16,0,0,1080.425,2776236159
7743,7617,0,43,451,0,16636,13551,17,0,0,1080.425,2776236159
5898,6199,1,43,439,0,16996,12479,17,0,0,1080.425,2776236159
7557,7897,1,35,864,0,16067,11894,16,0,0,1080.425,2776236159
7487,7697,1,29,756,0,15855,12856,16,0,0,1080.425,2776236159
0,0,1,12,680,0,16932,11980,17,0,0,1140.425,2776236159
0,0,0,41,704,0,17442,12504,17,0,0,1140.425,2776236159
0,0,0,59,926,0,19093,13376,18,0,0,1140.425,2776236159
0,0,0,50,772,0,15126,12372,16,0,0,1140.425,2776236159
0,0,0,56,921,0,17081,12371,17,0,0,1140.425,2776236159
0,0,0,50,1538,0,18359,14638,17,0,0,1140.425,2776236159
0,0,1,43,718,0,17760,12818,17,0,0,1140.425,2776236159
0,0,1,40,1505,0,17830,12555,17,0,0,1140.425,2776236159
0,0,1,30,1470,0,17652,13570,17,0,0,1140.425,2776236159
1103,1180,1,0,1400,0,0,1400,1,0,0,0.046,2776231566
1103,960,0,0,1400,0,0,1400,1,0,0,0.046,2776231566
894,892,0,0,1400,0,0,1400,1,0,0,0.046,2776231566
764,1070,0,0,1400,0,0,1400,1,0,0,0.046,2776231566
854,1248,0,0,1400,0,0,1400,1,0,0,0.046,2776231566
12006,11716,0,0,1400,0,0,1400,1,0,0,0.046,2776231566
12006,11496,1,0,1400,0,0,1400,1,0,0,0.046,2776231566
11797,11428,1,0,1400,0,0,1400,1,0,0,0.046,2776231566
11667,11606,1,0,1400,0,0,1400,1,0,0,0.046,2776231566
5206,4752,1,0,152,0,300,1402,3,0,0,60.076,2776231566
5847,5123,0,0,2,0,300,1402,3,0,0,60.076,2776231566
5116,5033,0,0,152,0,300,1402,3,0,0,60.076,2776231566
4674,5456,0,0,2,0,300,1402,3,0,0,60.076,2776231566
4840,4781,0,0,52,0,300,1402,3,0,0,60.076,2776231566
6656,5958,0,0,67,0,300,1402,3,0,0,60.076,2776231566
6443,6864,1,0,2,0,300,1402,3,0,0,60.076,2776231566
6379,6308,1,0,2,0,300,1402,3,0,0,60.076,2776231566
5980,6310,1,0,2,0,300,1402,3,0,0,60.076,2776231566
5593,5493,1,2,577,0,760,1827,3,0,0,120.104,2776231566
5918,5369,0,0,397,0,760,1797,3,0,0,120.104,2776231566
5219,5745,0,2,577,0,760,1827,3,0,0,120.104,2776231566
5816,6131,0,3,433,0,760,1833,3,0,0,120.104,2776231566
5563,5832,0,1,459,0,760,1809,3,0,0,120.104,2776231566
6434,6621,0,1,477,0,768,1812,3,0,0,120.104,2776231566
5523,6117,1,0,397,0,768,1797,3,0,0,120.104,2776231566
7027,6461,1,4,448,0,768,1848,3,0,0,120.104,2776231566
6101,6320,1,6,508,0,831,1908,3,0,0,120.104,2776231566
4976,4744,1,3,987,0,1282,2237,4,0,0,180.112,2776231566
5385,4934,0,2,826,0,1303,2226,4,0,0,180.112,2776231566
4906,5287,0,5,1016,0,1288,2266,4,0,0,180.112,2776231566
4879,5095,0,4,873,0,1288,2273,4,0,0,180.112,2776231566
5309,5377,0,2,866,0,1251,2216,4,0,0,180.112,2776231566
5950,5643,0,2,938,0,1345,2273,4,0,0,180.112,2776231566
5616,6105,1,0,851,0,1360,2251,4,0,0,180.112,2776231566
6237,5850,1,7,1170,0,1360,2570,4,0,0,180.112,2776231566
5788,6064,1,13,1049,0,1424,2449,4,0,0,180.112,2776231566
5582,5979,1,5,1628,0,1992,2878,5,0,0,240.142,2776231566
6388,5758,0,5,1523,0,2013,2923,5,0,0,240.142,2776231566
6087,5805,0,5,220,0,1823,2670,5,0,0,240.142,2776231566
5943,6321,0,6,1312,0,1998,2712,5,0,0,240.142,2776231566
5354,5274,0,8,453,0,1726,2703,5,0,0,240.142,2776231566
6828,6644,0,7,1429,0,1967,2764,5,0,0,240.142,2776231566
6333,6904,1,0,143,0,1838,2643,5,0,0,240.142,2776231566
7099,6395,1,8,1560,0,1861,2960,5,0,0,240.142,2776231566
6370,6750,1,18,566,0,1901,3066,5,0,0,240.142,2776231566
5842,5144,1,6,2237,0,2637,3487,6,0,0,300.15,2776231566
5606,4968,0,6,1949,0,2671,3349,6,0,0,300.15,2776231566
5059,5288,0,10,942,0,2481,3392,6,0,0,300.15,2776231566
4456,5024,0,10,1837,0,2564,3237,6,0,0,300.15,2776231566
5269,4888,0,8,894,0,2292,3144,5,0,0,300.15,2776231566
11860,11596,0,7,1039,0,2592,3239,6,0,0,300.15,2776231566
6246,6202,1,0,573,0,2555,3073,6,0,0,300.15,2776231566
6111,6221,1,21,2225,0,2663,3625,6,0,0,300.15,2776231566
4476,5476,1,23,130,0,2526,3680,6,0,0,300.15,2776231566
5328,5158,1,9,2741,0,3543,3991,7,0,0,360.17,2776231566
5651,5180,0,6,474,0,3319,3774,7,0,0,360.17,2776231566
4998,5241,0,15,1473,0,3387,3923,7,0,0,360.17,2776231566
849,1035,0,11,833,0,3061,3783,6,0,0,360.17,2776231566
936,1060,0,10,1022,0,2786,3572,6,0,0,360.17,2776231566
6616,5784,0,7,569,0,3200,3819,7,0,0,360.17,2776231566
8327,8676,1,0,400,0,3278,3700,7,0,0,360.17,2776231566
6666,6441,1,29,3096,0,3547,4496,7,0,0,360.17,2776231566
5733,6335,1,26,635,0,3187,4185,7,0,0,360.17,2776231566
4786,4953,1,15,3395,0,4420,4645,8,0,0,420.174,2776231566
5255,4689,0,7,950,0,4019,4250,7,0,0,420.174,2776231566
4808,5206,0,17,1905,0,3977,4355,7,0,0,420.174,2776231566
4926,5456,0,11,313,0,3498,4163,7,0,0,420.174,2776231566
4845,5062,0,11,319,0,3263,3969,7,0,0,420.174,2776231566
6809,6153,0,8,196,0,3589,4181,7,0,0,420.174,2776231566
5351,4846,1,2,863,0,4015,4163,7,0,0,420.174,2776231566
6386,5820,1,31,3688,0,4180,5088,8,0,0,420.174,2776231566
6009,6052,1,31,1111,0,3953,4661,7,0,0,420.174,2776231566
8134,7340,1,19,135,0,5532,5485,9,0,0,480.2,2776231566
4859,4328,0,7,1315,0,4604,4615,8,0,0,480.2,2776231566
3231,2918,0,20,96,0,4965,5146,8,0,0,480.2,2776231566
4563,5166,0,12,430,0,4142,4580,8,0,0,480.2,2776231566
4448,4812,0,12,981,0,4374,4631,8,0,0,480.2,2776231566
8127,7343,0,11,42,0,4721,4877,8,0,0,480.2,2776231566
4441,4928,1,2,793,0,4921,4893,8,0,0,480.2,2776231566
5525,5303,1,32,4582,0,5239,5982,9,0,0,480.2,2776231566
5287,6315,1,33,538,0,4808,5538,8,0,0,480.2,2776231566
6998,6202,1,22,1039,0,6364,6389,10,0,0,540.217,2776231566
6646,6333,0,7,1908,0,5818,5208,9,0,0,540.217,2776231566
6782,6732,0,25,1078,0,6213,6128,10,0,0,540.217,2776231566
6824,6680,0,14,1100,0,5262,5250,9,0,0,540.217,2776231566
6447,6248,0,14,1678,0,5623,5328,9,0,0,540.217,2776231566
7698,6905,0,18,643,0,6013,5478,9,0,0,540.217,2776231566
8411,8336,1,2,473,0,5221,5223,9,0,0,540.217,2776231566
8665,7829,1,32,327,0,5665,6327,9,0,0,540.217,2776231566
7427,6968,1,33,653,0,5521,6053,9,0,0,540.217,2776231566
4370,4398,1,26,1760,0,7498,7110,11,0,0,600.224,2776231566
5599,4789,0,7,323,0,6513,5673,10,0,0,600.224,2776231566
4645,5512,0,29,720,0,7032,6770,10,0,0,600.224,2776231566
4120,5123,0,14,550,0,6207,5835,10,0,0,600.224,2776231566
4153,4395,0,17,2253,0,6685,5903,10,0,0,600.224,2776231566
5914,5093,0,22,1675,0,7333,6510,11,0,0,600.224,2776231566
4175,4045,1,4,719,0,6378,6119,10,0,0,600.224,2776231566
5492,5186,1,37,1031,0,6413,7031,10,0,0,600.224,2776231566
4500,4237,1,35,233,0,6299,6683,10,0,0,600.224,2776231566
6376,5834,1,28,2586,0,8733,7936,12,0,0,660.249,2776231566
6350,5716,0,11,855,0,7380,6205,11,0,0,660.249,2776231566
7403,6565,0,32,702,0,7940,7552,11,0,0,660.249,2776231566
6773,6247,0,16,1031,0,7552,6316,11,0,0,660.249,2776231566
6583,6306,0,19,2866,0,8044,6516,11,0,0,660.249,2776231566
6923,6065,0,24,2103,0,8000,6938,11,0,0,660.249,2776231566
7521,6522,1,5,407,0,7040,6557,10,0,0,660.249,2776231566
7191,6974,1,42,1582,0,7368,7582,11,0,0,660.249,2776231566
6912,6526,1,36,814,0,7040,7264,10,0,0,660.249,2776231566
1491,1991,1,28,321,0,9236,8321,12,0,0,720.28,2776231566
5723,4963,0,11,5,0,8037,6605,11,0,0,720.28,2776231566
3795,3638,0,32,337,0,8470,8062,11,0,0,720.28,2776231566
4757,4208,0,21,696,0,8440,6856,11,0,0,720.28,2776231566
4029,3663,0,21,3339,0,8932,6989,12,0,0,720.28,2776231566
4026,3807,0,26,628,0,9493,7613,12,0,0,720.28,2776231566
3569,4143,1,5,1272,0,8820,7422,12,0,0,720.28,2776231566
4049,4455,1,45,724,0,8418,8224,11,0,0,720.28,2776231566
3818,4047,1,37,901,0,8200,8251,11,0,0,720.28,2776231566
7061,7791,1,34,1421,0,10840,9421,13,0,0,780.303,2776231566
7779,7362,0,13,767,0,9587,7367,12,0,0,780.303,2776231566
7775,8471,0,38,680,0,9520,8705,12,0,0,780.303,2776231566
6951,7535,0,25,730,0,9871,7490,12,0,0,780.303,2776231566
7370,7639,0,21,516,0,10065,7566,13,0,0,780.303,2776231566
8226,8151,0,29,1226,0,10279,8211,13,0,0,780.303,2776231566
7803,8177,1,5,472,0,9440,7922,12,0,0,780.303,2776231566
10152,10617,1,46,501,0,8975,8801,12,0,0,780.303,2776231566
7809,8081,1,43,157,0,8898,8857,12,0,0,780.303,2776231566
4822,4463,1,37,387,0,11718,10187,14,0,0,840.315,2776231566
5268,4661,0,13,1359,0,10451,7959,13,0,0,840.315,2776231566
4627,5047,0,46,772,0,10696,9497,13,0,0,840.315,2776231566
4526,5334,0,27,1489,0,10848,8249,13,0,0,840.315,2776231566
5060,5016,0,22,1129,0,11015,8179,13,0,0,840.315,2776231566
5741,5244,0,29,416,0,10752,8651,13,0,0,840.315,2776231566
3606,2607,1,6,458,0,10740,8508,13,0,0,840.315,2776231566
6304,5931,1,50,1033,0,10605,9333,13,0,0,840.315,2776231566
5262,6225,1,45,131,0,9931,9631,12,0,0,840.315,2776231566
3696,1966,1,41,1076,0,12646,10876,14,0,0,900.344,2776231566
3253,2792,0,13,1802,0,11453,8402,14,0,0,900.344,2776231566
2006,2304,0,50,1417,0,11624,10142,14,0,0,900.344,2776231566
3267,2875,0,30,2033,0,11776,8793,14,0,0,900.344,2776231566
3390,3022,0,23,1611,0,11943,8661,14,0,0,900.344,2776231566
4673,3951,0,29,1109,0,12230,9344,14,0,0,900.344,2776231566
3900,2996,1,7,949,0,11742,8999,14,0,0,900.344,2776231566
3233,2079,1,57,1768,0,12113,10068,14,0,0,900.344,2776231566
2410,2250,1,46,954,0,11343,10454,13,0,0,900.344,2776231566
6865,6008,1,44,422,0,13212,11322,15,0,0,960.347,2776231566
5523,4980,0,16,787,0,12416,8922,14,0,0,960.347,2776231566
5805,6107,0,60,2194,0,13560,10919,15,0,0,960.347,2776231566
5508,5573,0,32,836,0,12556,9286,14,0,0,960.347,2776231566
5732,5886,0,24,413,0,12841,9113,14,0,0,960.347,2776231566
7403,7756,0,29,404,0,12928,9854,14,0,0,960.347,2776231566
5959,5672,1,8,666,0,12520,9516,14,0,0,960.347,2776231566
6372,6164,1,58,2505,0,13341,10805,15,0,0,960.347,2776231566
5896,5723,1,46,451,0,12122,11034,14,0,0,960.347,2776231566
4758,5261,1,50,590,0,14767,12040,16,0,0,1020.349,2776231566
4583,4241,0,18,345,0,13667,9445,15,0,0,1020.349,2776231566
5106,4759,0,64,364,0,15184,11704,16,0,0,1020.349,2776231566
3004,2338,0,34,395,0,13677,10145,15,0,0,1020.349,2776231566
2751,2794,0,24,749,0,13962,9789,15,0,0,1020.349,2776231566
7457,6959,0,33,1238,0,14909,10688,16,0,0,1020.349,2776231566
5436,6228,1,8,154,0,13324,9989,15,0,0,1020.349,2776231566
8142,7629,1,58,987,0,14580,11462,15,0,0,1020.349,2776231566
7600,8363,1,47,216,0,13389,11549,15,0,0,1020.349,2776231566
3819,3283,1,53,1227,0,16031,12677,16,0,0,1080.369,2776231566
3600,3081,0,18,310,0,14511,9845,15,0,0,1080.369,2776231566
5593,5151,0,69,1059,0,16136,12399,16,0,0,1080.369,2776231566
4527,4841,0,34,182,0,14355,10532,15,0,0,1080.369,2776231566
3318,3105,0,26,1235,0,15102,10275,16,0,0,1080.369,2776231566
5002,4444,0,34,1777,0,16195,11227,16,0,0,1080.369,2776231566
11345,10929,1,9,227,0,14468,10462,15,0,0,1080.369,2776231566
4018,4950,1,67,1770,0,15939,12245,16,0,0,1080.369,2776231566
3711,4277,1,48,54,0,14634,12287,15,0,0,1080.369,2776231566
4466,3873,1,60,204,0,17664,13504,17,0,0,1140.381,2776231566
6158,5938,0,18,880,0,16219,10415,16,0,0,1140.381,2776231566
8804,8372,0,85,908,0,19220,13598,18,0,0,1140.381,2776231566
6595,6317,0,35,985,0,15921,11335,16,0,0,1140.381,2776231566
5137,4667,0,27,419,0,16849,10809,17,0,0,1140.381,2776231566
11289,10699,0,34,137,0,16673,11637,17,0,0,1140.381,2776231566
2521,2381,1,9,329,0,15482,10964,16,0,0,1140.381,2776231566
5479,5960,1,67,1087,0,16897,12787,17,0,0,1140.381,2776231566
4877,4795,1,50,859,0,16060,13092,16,0,0,1140.381,2776231566
2077,1700,1,60,609,0,18425,13909,18,0,0,1200.396,2776231566
1568,1332,0,18,345,0,16989,10845,17,0,0,1200.396,2776231566
981,2931,0,87,567,0,20176,14157,18,0,0,1200.396,2776231566
6766,6975,0,35,295,0,16691,11845,17,0,0,1200.396,2776231566
1772,2291,0,28,406,0,17714,11231,17,0,0,1200.396,2776231566
9750,9193,0,34,682,0,17253,12182,17,0,0,1200.396,2776231566
1707,2970,1,9,919,0,16374,11554,16,0,0,1200.396,2776231566
2691,2243,1,71,1838,0,18589,13538,18,0,0,1200.396,2776231566
1387,3008,1,52,1729,0,17984,13962,17,0,0,1200.396,2776231566
3288,2713,1,61,262,0,19417,14512,18,0,0,1260.404,2776231566
5846,5456,0,20,1053,0,19024,11553,18,0,0,1260.404,2776231566
4389,3685,0,88,436,0,21165,14626,18,0,0,1260.404,2776231566
4621,4648,0,51,1313,0,19271,12863,18,0,0,1260.404,2776231566
4512,3975,0,28,1129,0,20143,11954,18,0,0,1260.404,2776231566
4140,3219,0,34,1212,0,18048,12712,17,0,0,1260.404,2776231566
9472,8720,1,9,1464,0,17425,12099,17,0,0,1260.404,2776231566
11369,10777,1,72,2500,0,19640,14200,18,0,0,1260.404,2776231566
4760,4190,1,53,567,0,20216,14800,18,0,0,1260.404,2776231566
4015,3527,1,66,774,0,20498,15024,18,0,0,1320.428,2776231566
3781,2067,0,20,608,0,19796,11958,18,0,0,1320.428,2776231566
4050,5025,0,88,911,0,22246,15101,18,0,0,1320.428,2776231566
2521,2302,0,52,1936,0,20542,13486,18,0,0,1320.428,2776231566
2563,1654,0,28,1304,0,21028,12544,18,0,0,1320.428,2776231566
3515,2682,0,34,437,0,19702,13187,18,0,0,1320.428,2776231566
3824,2971,1,9,2092,0,19360,12727,18,0,0,1320.428,2776231566
2995,2117,1,78,3411,0,21522,15111,18,0,0,1320.428,2776231566
7416,7121,1,53,897,0,20516,15130,18,0,0,1320.428,2776231566
0,0,1,66,963,0,20866,15213,18,0,0,1380.428,2776231566
0,0,0,20,361,0,20163,12146,18,0,0,1380.428,2776231566
0,0,0,88,1013,0,22366,15263,18,0,0,1380.428,2776231566
0,0,0,52,2258,0,20909,13808,18,0,0,1380.428,2776231566
0,0,0,28,1433,0,21395,12733,18,0,0,1380.428,2776231566
0,0,0,35,805,0,20744,13555,18,0,0,1380.428,2776231566
0,0,1,9,-34,0,19727,12966,18,0,0,1380.428,2776231566
0,0,1,79,3673,0,21967,15373,18,0,0,1380.428,2776231566
0,0,1,54,1472,0,21414,15705,18,0,0,1380.428,2776231566
561,581,0,0,500,0,0,500,1,0,0,0.16,2775672587
561,361,0,0,500,0,0,500,1,0,0,0.16,2775672587
351,293,0,0,500,0,0,500,1,0,0,0.16,2775672587
222,471,0,0,500,0,0,500,1,0,0,0.16,2775672587
311,649,0,0,500,0,0,500,1,0,0,0.16,2775672587
14486,14511,1,0,500,0,0,500,1,0,0,0.16,2775672587
14486,14291,1,0,500,0,0,500,1,0,0,0.16,2775672587
14277,14223,1,0,500,0,0,500,1,0,0,0.16,2775672587
14148,14401,1,0,500,0,0,500,1,0,0,0.16,2775672587
7880,3429,0,0,0,0,0,500,1,0,0,60.188,2775672587
6617,4577,0,0,0,0,0,500,1,0,0,60.188,2775672587
6048,6162,0,0,0,0,0,500,1,0,0,60.188,2775672587
6864,3073,0,0,0,0,0,500,1,0,0,60.188,2775672587
1522,9314,0,0,0,0,0,500,1,0,0,60.188,2775672587
8029,7333,1,0,0,0,0,500,1,0,0,60.188,2775672587
4671,12019,1,0,0,0,0,500,1,0,0,60.188,2775672587
11375,6775,1,0,0,0,0,500,1,0,0,60.188,2775672587
11572,7181,1,0,0,0,0,500,1,0,0,60.188,2775672587
12200,2212,0,2,63,0,154,563,1,0,0,120.218,2775672587
12423,1449,0,0,23,0,96,523,1,0,0,120.218,2775672587
6933,7274,0,5,112,0,264,612,1,0,0,120.218,2775672587
4077,5937,0,0,121,0,280,621,2,4,0,120.218,2775672587
2372,12667,0,3,84,0,176,584,1,0,0,120.218,2775672587
8017,7433,1,6,126,0,264,626,1,0,0,120.218,2775672587
2472,12875,1,2,63,0,264,563,1,0,0,120.218,2775672587
12640,6474,1,0,121,0,280,621,2,4,0,120.218,2775672587
13105,2785,1,0,22,0,115,522,1,0,0,120.218,2775672587
12846,3331,0,12,399,0,598,899,2,0,0,180.246,2775672587
13233,3227,0,0,177,0,540,677,2,0,0,180.246,2775672587
6467,6897,0,10,325,0,857,825,3,0,0,180.246,2775672587
4695,9676,0,0,529,0,889,1029,3,16,0,180.246,2775672587
1228,11282,0,9,318,0,647,818,2,0,0,180.246,2775672587
7572,7194,1,18,504,0,794,1004,3,0,0,180.246,2775672587
1747,12245,1,9,311,0,794,811,3,0,0,180.246,2775672587
7039,9840,1,0,429,0,777,929,3,12,0,180.246,2775672587
13518,4720,1,2,178,0,460,678,2,0,0,180.246,2775672587
13113,2941,0,19,641,0,975,1141,3,0,0,240.254,2775672587
13369,2413,0,0,322,0,828,822,3,0,0,240.254,2775672587
6473,6660,0,18,981,0,1530,1481,4,0,0,240.254,2775672587
7215,4880,0,0,804,0,1175,1304,4,22,0,240.254,2775672587
1607,11691,0,20,676,0,1347,1176,4,0,0,240.254,2775672587
8103,8308,1,20,234,0,995,1169,3,0,0,240.254,2775672587
3927,12637,1,9,454,0,921,954,3,0,0,240.254,2775672587
7799,11054,1,1,692,0,1130,1192,3,17,0,240.254,2775672587
13404,4413,1,4,388,0,924,888,3,0,0,240.254,2775672587
13848,3470,0,28,944,0,1380,1444,4,0,0,300.285,2775672587
13385,3095,0,2,529,0,1233,1029,4,0,0,300.285,2775672587
6695,6593,0,18,123,0,1697,1773,4,0,0,300.285,2775672587
242,540,0,6,796,0,1832,1946,5,26,0,300.285,2775672587
1983,12598,0,30,1042,0,1969,1542,5,0,0,300.285,2775672587
8767,8844,1,21,255,0,1357,1625,4,0,0,300.285,2775672587
2805,12920,1,21,841,0,1719,1341,4,0,0,300.285,2775672587
12220,10115,1,1,44,0,1360,1494,4,21,0,300.285,2775672587
13503,4209,1,6,620,0,1291,1120,4,0,0,300.285,2775672587
10525,1301,0,29,163,0,1419,1588,4,0,0,360.299,2775672587
10281,1590,0,2,109,0,1272,1184,4,0,0,360.299,2775672587
6384,6538,0,26,431,0,2260,2081,5,0,0,360.299,2775672587
8582,5783,0,6,344,0,2115,2229,5,30,0,360.299,2775672587
2302,12552,0,42,1427,0,2562,1927,6,0,0,360.299,2775672587
7244,7415,1,29,542,0,2038,1912,5,0,0,360.299,2775672587
3767,12739,1,30,1132,0,2190,1632,5,0,0,360.299,2775672587
10480,5047,1,1,353,0,1890,1803,5,29,0,360.299,2775672587
13562,2774,1,7,965,0,1842,1465,5,0,0,360.299,2775672587
13105,2279,0,44,550,0,1959,1975,5,0,0,420.305,2775672587
12300,2133,0,3,367,0,1812,1442,5,0,0,420.305,2775672587
2561,2651,0,30,216,0,2740,2736,6,0,0,420.305,2775672587
8170,6392,0,6,1007,0,2508,2892,6,34,0,420.305,2775672587
2569,12845,0,51,130,0,3091,2230,6,0,0,420.305,2775672587
9467,9660,1,29,54,0,2323,2204,5,0,0,420.305,2775672587
4292,13686,1,41,1508,0,2842,2008,6,0,0,420.305,2775672587
12778,11353,1,1,60,0,2115,2335,5,33,0,420.305,2775672587
13401,3361,1,7,138,0,2015,1613,5,0,0,420.305,2775672587
10339,895,0,50,832,0,2460,2257,6,0,0,480.322,2775672587
10856,1752,0,3,561,0,1964,1636,5,0,0,480.322,2775672587
7055,6854,0,38,471,0,3214,2991,7,0,0,480.322,2775672587
394,461,0,6,740,0,2595,3040,6,38,0,480.322,2775672587
2444,12986,0,64,524,0,3743,2624,7,0,0,480.322,2775672587
7741,7603,1,39,392,0,2974,2542,6,0,0,480.322,2775672587
3919,12946,1,48,249,0,3405,2249,7,0,0,480.322,2775672587
10629,3127,1,1,282,0,2395,2557,5,37,0,480.322,2775672587
