colPK,pos_x,pos_y,win,currentGold,goldEarned,neutralMinionsKilled
818,6095,4696,1,335,8560,0
819,9374,9014,1,1225,9450,0
820,9380,2395,1,498,10223,0
821,7572,7956,1,1380,11105,0
822,394,461,1,883,12108,0
823,561,581,1,500,500,0
824,13548,5322,1,379,11158,2
825,1437,10463,1,463,11678,2
826,13614,12880,1,1531,12746,2
827,13333,4098,1,67,567,0
828,0,0,1,1943,13178,2
829,11271,1274,1,929,1429,0
830,394,461,1,1813,2313,0
831,13102,2397,1,1010,3095,0
832,9350,1294,1,81,3411,0
833,13261,3912,1,498,3828,0
834,13667,4146,1,1394,4724,0
835,13700,3513,1,2108,5438,0
836,13532,2815,1,0,500,0
837,11627,1766,1,289,5719,0
838,6562,8175,1,2166,7596,0
839,394,461,1,292,8072,0
840,9302,9149,1,1281,9061,0
841,11261,1756,1,455,9735,0
842,11423,6331,1,227,10357,0
843,10965,10786,1,665,10794,0
844,14486,14511,0,500,500,0
845,11058,1765,0,720,10419,4
846,13321,13688,0,87,10636,4
847,13589,12464,0,750,11299,4
848,7226,7170,0,166,666,0
849,0,0,0,59,11409,4
850,7195,7154,0,613,1113,0
851,7244,7212,0,92,1942,0
852,7153,7249,0,767,2617,0
853,7885,8051,0,1440,3290,4
854,10372,10579,0,119,4019,4
855,6715,6961,0,825,4725,4
856,14087,14086,0,484,5584,4
857,8492,8012,0,0,500,0
858,6557,6804,0,1507,6607,4
859,6580,8078,0,2583,7683,4
860,8866,9461,0,349,7999,4
861,8745,9066,0,700,8350,4
862,7297,10983,0,502,8602,4
863,8500,8441,0,1365,9464,4
864,11929,11443,0,732,9681,4
865,14486,14291,0,500,500,0
866,13449,3581,0,551,6001,16
867,9635,9453,0,567,6417,16
868,13124,12744,0,604,6854,16
869,14078,4382,0,1,501,0
870,0,0,0,715,6965,16
871,11625,2084,0,349,849,0
872,14094,9463,0,266,1066,0
873,13786,4076,0,546,1346,0
874,12954,2991,0,481,1631,0
875,13869,4955,0,923,2073,0
876,14340,14391,0,240,2290,0
877,13432,3485,0,275,2725,0
878,12608,5419,0,0,500,0
879,12476,6533,0,672,3122,4
880,10136,7113,0,64,3514,12
881,7421,7445,0,445,3895,12
882,8115,8503,0,17,4317,12
883,7618,9761,0,633,4933,12
884,8212,10125,0,1063,5363,16
885,12885,12223,0,183,5633,16
886,14277,14223,0,500,500,0
887,11412,6347,0,1037,13026,28
888,13285,3613,0,1707,13696,28
889,13932,13247,0,3140,15129,28
890,2440,12756,0,101,601,0
891,0,0,0,141,15241,28
892,5565,13316,0,211,1761,0
893,2934,12253,0,1136,2686,0
894,3423,10012,0,437,3037,0
895,1803,11913,0,1496,4096,8
896,1336,12307,0,2546,5146,8
897,3046,13152,0,601,5701,12
898,13109,14250,0,446,6496,12
899,5218,14000,0,0,500,0
900,3873,9632,0,827,6877,12
901,2192,8532,0,2174,8224,20
902,2924,10007,0,218,8967,24
903,7031,13467,0,751,9501,24
904,1544,11043,0,2515,11265,24
905,7740,8635,0,3096,11846,28
906,12562,11983,0,147,12136,28
907,14148,14401,0,500,500,0
908,5204,13461,0,1399,7998,0
909,4831,11565,0,1957,8557,0
910,8798,11553,0,259,8959,0
911,2949,13205,0,36,536,0
912,0,0,0,369,9069,0
913,3554,13242,0,397,897,0
914,2913,12657,0,1138,1638,0
915,2423,13525,0,1732,2232,0
916,1837,11974,0,667,2717,0
917,4089,12744,0,1338,3388,0
918,10834,4560,0,355,3605,0
919,3201,13092,0,392,4042,0
920,3262,10375,0,0,500,0
921,4439,9140,0,957,4607,0
922,1059,10639,0,1751,5401,0
923,2387,9664,0,893,5893,0
924,14340,14391,0,411,6211,0
925,11721,7299,0,627,6427,0
926,11320,5752,0,217,6817,0
927,11530,10861,0,434,7034,0
928,561,581,1,500,500,0
929,1544,9048,1,1224,7824,4
930,8532,1562,1,537,8387,8
931,12147,2599,1,45,9030,8
932,8027,7144,1,163,663,0
933,3949,3942,1,29,9479,8
934,7807,5684,1,332,9782,8
935,2489,7630,1,258,9998,8
936,4817,12214,1,729,10469,8
937,9367,1834,1,1359,11898,8
938,8411,6573,1,1827,12366,10
939,8322,5403,1,611,12650,10
940,6069,6386,1,1234,13274,10
941,5181,5605,1,601,13491,10
942,2642,5326,1,1183,14073,10
943,7685,7924,1,638,1138,0
944,0,0,1,1397,14447,10
945,6429,6604,1,169,1519,0
946,7041,7367,1,551,1901,0
947,3009,4398,1,181,2181,0
948,1724,7728,1,397,2397,0
949,6712,6459,1,60,2810,0
950,4790,4610,1,446,3196,0
951,6977,7120,1,0,500,0
952,9401,1557,1,451,3636,0
953,6251,6276,1,855,4040,0
954,3908,12747,1,289,4389,0
955,5788,5307,1,929,5029,0
956,2986,2393,1,172,5922,4
957,7032,6778,1,695,6445,4
958,435,676,1,191,6791,4
959,561,361,0,500,500,0
960,2979,7981,0,930,9795,0
961,10006,1398,0,150,10240,8
962,8288,1216,0,1024,11113,8
963,12025,1948,0,137,637,0
964,12360,2886,0,410,11800,8
965,8142,7553,0,1916,13306,12
966,4462,4824,0,2493,13882,20
967,7903,3361,0,427,14237,20
968,6884,4906,0,673,14483,20
969,7635,8047,0,1476,15286,24
970,1804,1368,0,822,15532,24
971,394,461,0,702,16811,24
972,1848,4225,0,922,17812,24
973,2000,2349,0,1436,18325,24
974,11833,1970,0,203,853,0
975,0,0,0,551,19501,24
976,13489,2787,0,952,1602,0
977,10440,882,0,221,1921,0
978,13164,3629,0,732,2432,0
979,12519,2748,0,1175,2876,0
980,7932,1086,0,154,3154,0
981,11716,1782,0,672,3672,0
982,9143,3936,0,0,500,0
983,11976,1948,0,249,4899,0
984,13305,3267,0,1259,5909,0
985,6536,840,0,376,6126,0
986,3962,884,0,320,6970,0
987,5698,5245,0,1692,8342,0
988,10579,3015,0,878,8928,0
989,7840,5915,0,1323,9373,0
990,351,293,0,500,500,0
991,4217,4274,0,1226,7376,0
992,9416,1803,0,851,7851,0
993,8086,1815,0,267,8067,0
994,12530,2922,0,571,1071,0
995,1369,941,0,953,8753,0
996,7449,7464,0,298,9383,0
997,4894,3573,0,615,9700,0
998,9080,4069,0,832,9917,0
999,5278,5383,0,892,10641,0
1000,7840,7511,0,1328,11077,0
1001,929,802,0,224,11323,0
1002,6778,6961,0,1087,12186,0
1003,2863,3517,0,1539,12639,0
1004,1534,4846,0,539,12889,0
1005,11554,1223,0,442,1417,0
1006,0,0,0,1025,13375,0
1007,13265,3115,0,1165,2140,0
1008,8147,1272,0,322,2357,0
1009,13616,3016,0,224,2574,0
1010,13281,2237,0,440,2790,0
1011,11540,1844,0,584,3369,0
1012,11164,1852,0,867,3652,0
1013,9159,1763,0,0,500,0
1014,4713,837,0,184,4184,0
1015,12780,2212,0,868,4869,0
1016,7250,758,0,285,5085,0
1017,1913,591,0,393,5643,0
1018,6355,4708,0,460,6145,0
1019,6231,6615,0,213,6363,0
1020,7414,5176,0,735,6885,0
1021,222,471,0,500,500,0
1022,5326,5396,0,307,10207,4
1023,9868,1727,0,937,10837,4
1024,13132,2202,0,407,11557,4
1025,1156,10663,0,205,1190,0
1026,4085,5013,0,760,11910,4
1027,7780,5397,0,1600,12749,4
1028,4415,5987,0,726,12965,4
1029,4408,12320,0,1744,13984,8
1030,2051,11982,0,362,14602,8
1031,8041,6782,0,1293,15533,8
1032,8780,5460,0,1540,15780,8
1033,6800,6415,0,2419,16658,8
1034,4382,4252,0,1283,17523,8
1035,2128,1287,0,1584,18324,8
1036,1841,12687,0,680,1665,0
1037,0,0,0,3190,20090,8
1038,1310,3218,0,26,1976,0
1039,2096,12252,0,441,2391,0
1040,1496,9965,0,827,2777,0
1041,784,10486,0,245,3095,0
1042,1659,6897,0,151,3601,0
1043,1073,11726,0,67,3952,0
1044,2315,12578,0,0,500,0
1045,1440,10540,0,514,4399,0
1046,1671,7930,0,853,4738,0
1047,4037,11553,0,1336,5221,0
1048,1259,7168,0,401,6101,0
1049,4298,13200,0,2032,7732,0
1050,866,555,0,355,8155,0
1051,8169,5233,0,1270,9070,0
1052,311,649,0,500,500,0
1053,394,461,0,782,8982,4
1054,10322,1339,0,770,9809,4
1055,12534,1599,0,244,10159,4
1056,889,10872,0,121,671,0
1057,2730,6405,0,811,10725,4
1058,7715,7883,0,1721,11636,4
1059,8618,1167,0,2698,12613,4
1060,5107,5316,0,879,13093,8
1061,7133,7978,0,1462,14451,8
1062,6727,6908,0,2413,15402,8
1063,224,258,0,97,16687,8
1064,2508,3034,0,655,17244,8
1065,405,253,0,2767,18587,8
1066,2490,5340,0,515,19135,8
1067,1742,12123,0,471,1021,0
1068,0,0,0,429,19979,8
1069,575,1328,0,41,1341,0
1070,1967,13056,0,354,1654,0
1071,1691,9917,0,636,1936,0
1072,575,1345,0,262,2282,0
1073,1837,11478,0,1212,3232,0
1074,774,10206,0,198,3518,0
1075,1560,12869,0,0,500,0
1076,394,461,0,640,3960,0
1077,1453,10541,0,672,4672,0
1078,3002,12196,0,1097,5097,0
1079,1315,6722,0,119,5619,0
1080,3981,13399,0,1597,7097,0
1081,6579,7049,0,954,7454,0
1082,8846,4829,0,1837,8337,0
1083,14486,14511,1,500,500,0
1084,14340,14391,1,258,13173,0
1085,2099,11695,1,675,13590,0
1086,10099,3101,1,1709,14623,0
1087,7685,7904,1,1,501,0
1088,10424,2828,1,501,15215,0
1089,7309,7089,1,1011,16225,0
1090,13652,8609,1,547,16451,0
1091,6157,10075,1,1300,17205,0
1092,5246,2353,1,1667,17572,0
1093,8538,8074,1,2033,17938,0
1094,11377,11095,1,180,18735,0
1095,7630,7320,1,510,19065,0
1096,7630,7320,1,1031,20086,0
1097,2581,5989,1,1463,20518,0
1098,8579,8281,1,446,946,0
1099,0,0,1,1854,21629,0
1100,14340,14391,1,55,1490,0
1101,7871,7569,1,533,1968,0
1102,14340,14391,1,1279,3029,0
1103,7216,7197,1,652,3577,0
1104,6691,6917,1,1682,4607,0
1105,4943,5623,1,3400,6325,0
1106,6544,9108,1,0,500,0
1107,10604,1704,1,815,7190,0
1108,12590,1780,1,472,8097,0
1109,4140,12825,1,1191,8816,0
1110,820,7917,1,2646,10271,0
1111,10555,13930,1,442,10907,0
1112,5365,11326,1,1558,12023,0
1113,7583,5792,1,2492,12957,0
1114,14486,14291,0,500,500,0
1115,12403,2348,0,376,10176,0
1116,11055,1231,0,1536,11336,0
1117,14068,4189,0,323,11673,0
1118,12771,2501,0,17,502,0
1119,7459,7144,0,1017,12367,0
1120,8638,5888,0,1398,12748,0
1121,3726,13021,0,714,12964,0
1122,5910,13684,0,1660,13909,0
1123,8306,7688,0,477,14377,0
1124,8768,8620,0,1019,14919,0
1125,2727,12865,0,1007,15757,0
1126,1704,2550,0,1799,16548,0
1127,1385,4565,0,1352,17901,0
1128,2561,4285,0,1068,18118,0
1129,12266,2516,0,848,1333,0
1130,0,0,0,1804,18854,0
1131,14212,12927,0,34,1619,0
1132,11027,1560,0,347,1932,0
1133,13721,4511,0,1009,2594,0
1134,13138,3245,0,1422,3007,0
1135,12460,2589,0,141,3841,0
1136,13661,3866,0,851,4551,0
1137,13449,2654,0,15,500,0
1138,13137,12493,0,165,5115,0
1139,12119,2809,0,746,5696,0
1140,8600,1148,0,1803,6753,0
1141,10773,11150,0,470,6970,0
1142,6916,4352,0,1790,8289,0
1143,8212,7577,0,962,8712,0
1144,7935,5621,0,2008,9758,0
1145,14277,14223,1,500,500,0
1146,6367,6386,1,932,9282,0
1147,10332,1710,1,1885,10235,0
1148,12197,9370,1,181,10571,0
1149,13549,3581,1,35,535,0
1150,8754,4278,1,997,11387,0
1151,8893,8198,1,413,11603,0
1152,9000,5523,1,913,12103,0
1153,5714,5418,1,1801,12990,0
1154,7210,6869,1,668,13357,0
1155,8533,7977,1,1105,13794,0
1156,3869,3529,1,2848,15538,0
1157,4550,4395,1,3140,15830,0
1158,2802,6993,1,2436,16626,0
1159,2574,6183,1,2652,16842,0
1160,12362,1366,1,589,1089,0
1161,0,0,1,3694,17944,0
1162,13913,4160,1,305,1305,0
1163,11263,1206,1,1103,2103,0
1164,14232,13596,1,340,2525,0
1165,13534,2841,1,556,2741,0
1166,14150,11574,1,735,3770,0
1167,13418,2600,1,1187,4222,0
1168,13137,2196,1,0,500,0
1169,10902,1995,1,91,4841,0
1170,13632,2893,1,510,5260,0
1171,8570,829,1,1649,6399,0
1172,9115,1074,1,2370,7120,0
1173,4559,4907,1,572,7822,0
1174,7686,5868,1,891,8141,0
1175,8658,5690,1,239,8589,0
1176,14148,14401,1,500,500,0
1177,2290,4463,1,707,11177,26
1178,10405,4843,1,787,11607,34
1179,9147,2081,1,1928,12747,38
1180,1307,11907,1,99,599,0
1181,956,4327,1,683,13373,38
1182,779,4585,1,900,13590,38
1183,12037,7765,1,223,13913,42
1184,5070,1557,1,1382,15072,58
1185,3792,1674,1,836,15825,58
1186,7823,7623,1,1560,17049,58
1187,1949,1934,1,36,17925,58
1188,10400,4872,1,327,18217,58
1189,1469,7892,1,1511,19401,70
1190,2750,8060,1,1988,19878,70
1191,2744,12375,1,483,983,0
1192,0,0,1,2177,20427,74
1193,14340,14391,1,1745,2245,0
1194,3191,12952,1,340,2590,0
1195,1620,11153,1,888,3138,0
1196,1516,10959,1,105,3455,0
1197,12559,14138,1,37,4087,0
1198,1532,10812,1,1020,5070,4
1199,1936,13302,1,0,500,0
1200,1728,11132,1,1408,5458,4
1201,11554,6798,1,153,6103,4
1202,7831,1587,1,987,6937,10
1203,7584,1631,1,2546,8496,14
1204,4570,13748,1,459,9309,14
1205,6460,11475,1,784,9634,18
1206,1268,6639,1,1969,10819,26
1207,561,581,1,500,500,0
1208,13201,4397,1,132,632,0
1209,4365,4483,1,413,913,0
1210,1254,6988,1,858,1359,0
1211,1897,2151,1,57,1907,0
1212,3069,3728,1,473,2323,0
1213,468,697,1,386,2671,0
1214,1844,841,1,108,3088,0
1215,12494,3280,1,357,3337,0
1216,13372,2208,1,0,500,0
1217,8002,2152,1,912,4192,0
1218,4641,4627,1,436,4706,0
1219,1921,2239,1,407,5177,4
1220,561,361,0,500,500,0
1221,13564,3939,0,1,501,0
1222,6922,6934,0,217,717,0
1223,7127,6895,0,697,1197,0
1224,1395,2527,0,449,1549,0
1225,2835,5720,0,426,1926,0
1226,1189,2899,0,393,2243,0
1227,2350,3392,0,233,2633,0
1228,11872,3897,0,18,3018,0
1229,13490,2649,0,0,500,0
1230,1342,2508,0,804,3804,0
1231,4328,4350,0,627,4227,0
1232,783,715,0,584,5084,0
1233,351,293,0,500,500,0
1234,3752,13582,0,99,599,0
1235,6655,6196,0,411,911,0
1236,960,8207,0,124,1224,0
1237,2340,9797,0,1410,2510,0
1238,2324,9191,0,258,2758,0
1239,2135,2452,0,408,3208,0
1240,5177,4974,0,221,3621,0
1241,10929,1585,0,592,3992,4
1242,394,461,0,1,501,0
1243,7930,2047,0,542,4542,4
1244,8097,970,0,88,4988,8
1245,3593,2323,0,52,5452,8
1246,222,471,0,500,500,0
1247,4174,13306,0,101,601,0
1248,5034,4652,0,413,913,0
1249,1355,8222,0,698,1198,0
1250,2357,9719,0,1999,2499,0
1251,1482,7530,0,317,2817,0
1252,1704,2614,0,300,3235,0
1253,3590,4764,0,879,3814,0
1254,2532,2033,0,1468,4403,0
1255,480,901,0,0,500,0
1256,8549,1690,0,890,5039,0
1257,4809,4650,0,374,6009,0
1258,2342,2059,0,424,6474,0
1259,311,649,0,500,500,0
1260,13379,4078,0,108,608,4
1261,11929,3868,0,684,1184,4
1262,13418,2515,0,1332,1832,8
1263,2816,2592,0,212,2312,8
1264,11829,2140,0,784,2884,12
1265,13633,3920,0,1803,3903,12
1266,6452,2512,0,180,4355,12
1267,8606,4506,0,536,4711,20
1268,8642,4621,0,0,500,0
1269,3871,4179,0,1205,5730,20
1270,4661,9995,0,2009,6534,24
1271,8671,8544,0,2793,7318,31
1272,14486,14511,1,500,500,0
1273,5195,5680,1,277,777,0
1274,7258,9001,1,813,1313,0
1275,1163,9593,1,479,1679,0
1276,7977,8513,1,196,1896,0
1277,13925,14045,1,169,2219,4
1278,854,3660,1,763,2813,4
1279,13429,7333,1,497,3097,4
1280,10921,1744,1,1322,3922,4
1281,7773,7964,1,0,500,0
1282,10059,2576,1,1956,4556,4
1283,7269,11159,1,98,4773,4
1284,1872,2078,1,894,5569,8
1285,14486,14291,1,500,500,0
1286,5510,5542,1,369,869,0
1287,8401,8085,1,905,1405,0
1288,1129,9060,1,571,1771,0
1289,2264,9891,1,788,1988,0
1290,1412,9372,1,449,2449,0
1291,1079,3942,1,1453,3453,0
1292,13991,9070,1,169,3669,0
1293,9945,1675,1,890,4390,0
1294,5218,9283,1,95,595,0
1295,8246,3517,1,1472,4972,0
1296,11706,6981,1,112,5265,4
1297,4027,2610,1,886,6039,4
1298,14277,14223,1,500,500,0
1299,5167,5691,1,431,1331,0
1300,8732,8074,1,967,1867,0
1301,1289,9266,1,533,2233,0
1302,7599,9654,1,903,2603,4
1303,2914,12490,1,146,2896,8
1304,1118,3192,1,1788,4538,8
1305,13496,7244,1,252,4852,8
1306,12377,2325,1,1256,5856,8
1307,14340,14391,1,270,1120,0
1308,10287,1747,1,1964,6564,8
1309,9852,5315,1,518,6901,12
1310,1867,1856,1,1477,7860,12
1311,14148,14401,0,500,500,0
1312,5348,5581,0,376,876,0
1313,9954,3345,0,962,1462,0
1314,1027,9379,0,572,1922,0
1315,5140,9182,0,819,2169,0
1316,1159,9133,0,385,2385,0
1317,1334,3993,0,1467,3467,0
1318,14340,14391,0,490,3790,4
1319,10980,4093,0,979,4579,4
1320,3742,10166,0,0,500,0
1321,3578,3213,0,1491,5091,4
1322,9985,1266,0,823,5798,4
1323,2079,1659,0,2676,7651,4
1324,561,581,0,500,500,0
1325,3829,3897,0,260,6660,0
1326,440,431,0,548,7538,0
1327,4194,1798,0,579,8018,0
1328,1267,12560,0,1,501,0
1329,2097,1406,0,475,8264,0
1330,0,0,0,-1852,8408,0
1331,2145,12625,0,528,1028,0
1332,2075,12319,0,499,1534,0
1333,1723,10406,0,911,1946,0
1334,4832,8218,0,360,2360,0
1335,2219,12941,0,1188,3189,0
1336,1347,8701,0,1468,3468,0
1337,5727,6070,0,692,3977,0
1338,2654,13483,0,0,500,0
1339,820,10522,0,26,4226,0
1340,8594,4956,0,242,4442,0
1341,3376,2872,0,458,4658,0
1342,1074,2835,0,350,4999,0
1343,3641,1147,0,358,5307,0
1344,3434,2145,0,392,5692,0
1345,3583,1028,0,592,6342,0
1346,561,361,0,500,500,0
1347,3596,8816,0,676,6551,0
1348,462,609,0,93,6768,0
1349,13710,3557,0,402,7077,0
1350,12481,1615,0,1,501,0
1351,5556,764,0,393,7493,0
1352,0,0,0,238,7638,0
1353,12192,1893,0,340,839,0
1354,10934,945,0,611,1111,0
1355,10107,1386,0,889,1389,0
1356,13706,3431,0,1256,1756,0
1357,4799,828,0,237,2037,0
1358,6928,967,0,486,2286,0
1359,13103,2267,0,1889,3689,0
1360,10438,1455,0,0,500,0
1361,9244,2236,0,306,3906,0
1362,10974,1579,0,657,4557,0
1363,8031,1874,0,374,4774,0
1364,394,461,0,591,4991,0
1365,8886,1236,0,630,5630,0
1366,394,461,0,847,5847,0
1367,3879,4620,0,326,6201,0
1368,351,293,0,500,500,0
1369,3475,7996,0,652,7102,4
1370,5915,11357,0,219,7319,4
1371,4962,3088,0,948,8047,4
1372,1598,13114,0,1,501,0
1373,1794,1069,0,1237,8337,4
1374,0,0,0,1381,8481,4
1375,2557,12634,0,832,1332,0
1376,2326,12244,0,747,2032,0
1377,697,2863,0,249,2284,0
1378,1214,11572,0,1044,3079,0
1379,2607,12774,0,1613,3648,0
1380,3381,10687,0,163,3963,0
1381,1260,12137,0,169,4269,0
1382,4510,12066,0,0,500,0
1383,3547,967,0,386,4486,0
1384,7198,6764,0,1090,5190,0
1385,3400,2660,0,57,5407,0
1386,3614,4196,0,309,5659,0
1387,2889,910,0,316,5966,0
1388,275,455,0,566,6215,0
1389,1820,1404,0,329,6779,0
1390,222,471,0,500,500,0
1391,5987,4176,0,461,6711,0
1392,1618,7113,0,73,7073,0
1393,4805,2757,0,520,7519,0
1394,13019,1978,0,1,501,0
1395,394,461,0,743,7742,0
1396,0,0,0,891,7891,0
1397,12338,1689,0,450,950,0
1398,11256,1622,0,734,1234,0
1399,10937,892,0,42,1492,0
1400,13505,3610,0,467,1917,0
1401,11438,1098,0,105,2205,0
1402,6844,1684,0,327,2427,0
1403,394,461,0,1449,3549,0
1404,10358,1272,0,0,500,0
1405,9199,2231,0,372,3772,0
1406,7626,6760,0,1064,4464,0
1407,2879,2634,0,687,4687,0
1408,272,454,0,946,4946,0
1409,2144,2255,0,728,5728,0
1410,4573,1555,0,161,5960,0
1411,1456,3204,0,689,6489,0
1412,311,649,0,500,500,0
1413,3869,7175,0,771,4971,0
1414,3746,4145,0,256,5331,0
1415,4834,5850,0,1363,6438,4
1416,6570,6240,0,104,604,0
1417,1589,1069,0,554,6928,4
1418,0,0,0,698,7073,4
1419,5687,5919,0,388,888,0
1420,394,461,0,35,1135,0
1421,6319,6302,0,348,1448,0
1422,1736,1319,0,100,1700,0
1423,6119,6347,0,479,2079,0
1424,414,564,0,296,2296,0
1425,1869,12461,0,739,2739,0
1426,6448,6420,0,0,500,0
1427,1452,3275,0,456,2956,0
1428,8736,5782,0,736,3236,0
1429,2784,3382,0,353,3453,0
1430,1186,1964,0,335,3735,0
1431,394,461,0,259,4109,0
1432,240,561,0,126,4326,0
1433,3915,4526,0,447,4647,0
1434,14486,14511,1,500,500,0
1435,5658,5175,1,330,8975,8
1436,8992,13126,1,133,9523,12
1437,5670,1497,1,683,10073,12
1438,2584,13451,1,1,501,0
1439,3058,1778,1,1154,10544,12
1440,0,0,1,1375,11110,12
1441,3313,12916,1,419,919,0
1442,2574,12498,1,249,1199,0
1443,2262,11730,1,495,1445,0
1444,4200,9443,1,31,2016,0
1445,4061,13028,1,217,2267,0
1446,1428,10880,1,925,2975,0
1447,2922,12816,1,172,3257,0
1448,4789,13178,1,0,500,0
1449,1640,10077,1,1419,4504,0
1450,9780,7387,1,101,4931,4
1451,4187,3838,1,1077,5907,4
1452,1733,3067,1,2158,6988,4
1453,4576,1606,1,2920,7750,4
1454,14340,14391,1,3681,8511,4
1455,11488,5669,1,494,8759,8
1456,14486,14291,1,500,500,0
1457,2952,7544,1,880,10705,1
1458,14340,14391,1,1245,11610,1
1459,5820,1422,1,915,12530,1
1460,2737,12977,1,35,535,0
1461,2781,1389,1,1985,13600,1
1462,0,0,1,2670,14495,1
1463,3245,12874,1,209,784,0
1464,3844,13045,1,118,1128,0
1465,1584,11328,1,962,1972,0
1466,4071,13076,1,265,2790,0
1467,9004,13748,1,92,3302,0
1468,1803,11176,1,1176,4386,0
1469,2627,12733,1,496,4771,0
1470,4960,13848,1,0,500,0
1471,1274,9769,1,1665,5940,0
1472,8040,7421,1,478,6253,0
1473,4310,4135,1,1886,7661,0
1474,1894,3218,1,2990,8765,0
1475,4370,1108,1,3540,9315,0
1476,11825,11264,1,238,10063,0
1477,10388,12119,1,454,10279,0
1478,14277,14223,1,500,500,0
1479,4654,5907,1,579,10569,0
1480,14340,14391,1,340,11180,0
1481,5852,1644,1,888,11728,0
1482,7133,7006,1,132,632,0
1483,2663,1417,1,1746,12586,0
1484,0,0,1,2602,13602,0
1485,6763,6769,1,644,1144,0
1486,8283,8279,1,57,1657,0
1487,8060,7404,1,594,2194,0
1488,10779,11040,1,405,3290,0
1489,7898,7517,1,922,3807,0
1490,6867,6840,1,2636,5521,0
1491,3898,10201,1,567,5902,0
1492,8294,7893,1,0,500,0
1493,1390,9859,1,1993,7328,0
1494,8905,7619,1,2408,7743,0
1495,4102,4186,1,775,8275,0
1496,6684,6477,1,301,9001,0
1497,7077,1383,1,671,9371,0
1498,4869,1611,1,1376,10076,0
1499,5072,9222,1,302,10292,0
1500,14148,14401,1,500,500,0
1501,2878,7382,1,1264,11994,4
1502,13467,8021,1,582,12762,4
1503,7551,8315,1,908,13938,8
1504,13034,1994,1,35,535,0
1505,14340,14391,1,1433,14462,8
1506,0,0,1,1486,14756,8
1507,13491,6241,1,133,1833,0
1508,12097,1391,1,706,2406,0
1509,11129,970,1,1726,3426,0
1510,14044,13025,1,171,3771,0
1511,10878,1556,1,847,4447,0
1512,8033,1038,1,2353,5953,0
1513,13579,5936,1,180,6170,0
1514,13508,2700,1,0,500,0
1515,7646,806,1,1833,7823,0
1516,9599,5407,1,1306,8146,4
1517,12798,3044,1,3233,10073,4
1518,3971,3556,1,749,10439,4
1519,1385,4269,1,1407,11097,4
1520,9200,8725,1,733,11463,4
1521,9200,8725,1,949,11679,4
1522,561,581,1,500,500,0
1523,10362,2769,1,562,6702,4
1524,2128,744,1,1459,7599,4
1525,1632,1243,1,7,7997,4
1526,11496,1872,1,120,620,0
1527,1625,3767,1,340,8330,4
1528,0,0,1,600,8650,4
1529,12294,2588,1,419,919,0
1530,12589,3112,1,718,1218,0
1531,13754,3268,1,997,1497,0
1532,10200,1073,1,105,2205,0
1533,11317,3855,1,598,2698,0
1534,6230,1144,1,133,3083,0
1535,13771,3832,1,401,3351,0
1536,13591,2634,1,0,500,0
1537,13357,7186,1,1219,4169,0
1538,394,461,1,1529,4479,0
1539,3581,6550,1,438,4838,4
1540,5169,5476,1,1003,5403,4
1541,4414,4764,1,431,5631,4
1542,2962,7681,1,878,6078,4
1543,9547,7270,1,1273,6473,4
1544,561,361,0,500,500,0
1545,2895,2230,0,849,12139,16
1546,2539,1242,0,1454,12744,16
1547,4223,4141,0,1118,13327,16
1548,2724,715,0,26,526,0
1549,1832,4261,0,704,13764,16
1550,0,0,0,865,14165,16
1551,12834,2520,0,568,1068,0
1552,13135,2949,0,1126,1626,0
1553,13466,4029,0,1691,2191,0
1554,9592,1205,0,178,2438,0
1555,12013,3390,0,1244,3504,0
1556,6004,1030,0,91,4491,0
1557,13306,4308,0,806,5206,0
1558,13457,2719,0,0,500,0
1559,13096,7374,0,2097,6496,0
1560,394,461,0,2797,7197,0
1561,4170,6060,0,753,7853,4
1562,6426,4852,0,2107,9206,4
1563,1446,5284,0,274,9913,16
1564,3738,7953,0,1028,11018,16
1565,7980,8674,0,1897,11887,16
1566,351,293,0,500,500,0
1567,3643,4279,0,819,7368,0
1568,2408,2300,0,193,7643,0
1569,3165,1693,0,995,8445,0
1570,1132,10256,0,60,560,0
1571,1568,3651,0,1642,9092,0
1572,0,0,0,656,9706,0
1573,1666,12058,0,248,898,0
1574,1374,11317,0,619,1269,0
1575,1474,10656,0,998,1648,0
1576,1129,10407,0,1323,1973,0
1577,751,2743,0,136,2236,0
1578,1332,10493,0,741,2841,0
1579,394,461,0,174,3224,0
1580,631,3142,0,1,501,0
1581,1254,7713,0,611,3661,0
1582,1154,7661,0,128,3878,0
1583,10850,1612,0,356,4106,0
1584,10611,1329,0,1007,4757,0
1585,1149,5862,0,115,5765,0
1586,3333,7948,0,157,6707,0
1587,9342,7255,0,504,7054,0
1588,222,471,0,500,500,0
1589,3034,4180,0,1078,5328,0
1590,2915,1941,0,609,5709,0
1591,3757,1464,0,187,5937,0
1592,774,10406,0,1,501,0
1593,2054,3308,0,545,6295,0
1594,0,0,0,431,6531,0
1595,1543,12093,0,335,835,0
1596,1216,11522,0,607,1107,0
1597,774,10356,0,183,1433,0
1598,906,10141,0,439,1689,0
1599,930,5636,0,88,1988,0
1600,809,10460,0,390,2290,0
1601,947,6024,0,186,2536,0
1602,1090,10539,0,0,500,0
1603,1499,7558,0,553,2903,0
1604,979,7254,0,174,3174,0
1605,10871,1469,0,437,3437,0
